date;time;tweet;hashtags;polarity;subjectivity;sentiment
08/09/2020;23:35:05;Studying remotely & coping with a global health pandemic along with your coursework is a lot to deal with Find Student Mental Health & Counseling Services online resources http ow ly Wp6250Bl3ip  For urgent concerns and appointments call 617-253-2916 ;['#covid19'];-0.06666666666666667;0.13333333333333333;-1.0
08/09/2020;23:35:05;‘You suck!’ Midwestern 2016 Trump voters revolt over his handling of health care and COVID-19  … ;[];0.0;0.0;0.0
08/09/2020;23:35:05;Covid-19 Formation des employés d’hôtels aux protocoles sanitaires http dlvr it RgCcdT  ;[];0.0;0.0;0.0
08/09/2020;23:35:05;Por qué no se puede (ni se debe) fabricar una vacuna para la COVID-19 en un tiempo récord  … ;[];0.0;0.0;0.0
08/09/2020;23:35:04;40% of the adult pop does not have a condition that is co-morbid withe This guy counted up all the recorded instances of a particular condition and equated 1 instance to 1 person discounting people with more than 1 condition  …;['#covid19'];0.25555555555555554;0.37777777777777777;1.0
08/09/2020;23:35:04;"Le management après le Covid-19 ""Les logiques d’optimisation ont encore de beaux jours devant elles"" http dlvr it RgCcdD  ";[];0.35000000000000003;0.46249999999999997;1.0
08/09/2020;23:35:04;" Emmanuel ""Il ne faut pas se relâcher dans les moments de vie privée car c'est souvent dans les fêtes privées dans les moments familiaux que les se font ""  …";['#macron', '#contaminations', '#covid19', '#coronavirus'];0.0;0.375;0.0
08/09/2020;23:35:04;"Johnson & Johnson Moderna Novavax were among the nine drug companies working on potential COVID-19 vaccines whose CEOs signed a joint pledge released on Tuesday saying that they won't submit for approval until ""demonstrating safety and efficacy More   ";[];0.25;0.75;1.0
08/09/2020;23:35:04;Pandemi Covid-19 Aset BPR Bank Sukoharjo Meningkat  …;[];0.0;0.0;0.0
08/09/2020;23:35:04;78-year-old Jay Wendell Walker on his bed after an almost one month stay at Providence Holy Family Hospital due to COVID-19 at his home in Spokane Wash Friday Aug 28 2020 Photo for  … ;[];-0.125;0.375;-1.0
08/09/2020;23:35:04;Let's make sure COVID-19 doesn't steal our summer Let's play safe and stay safe When going out in a group have a designated contact keeper in case health officials need to contact you Ask yourself ;['#whatwoulddrhenrydo'];0.5;0.6296296296296297;1.0
08/09/2020;23:35:03;If the impact of is making things seem bleak or you feel hopeless or trapped remember YOU are valued YOU are loved YOU ARE NOT IN THIS ALONE Help is only a phone call away Call 1-800-273-8255 or message ;['#mentalhealth', '#covid19', '#spm20', '#suicidepreventionweek'];-0.125;0.7;-1.0
08/09/2020;23:35:03;Across the globe our partners are ensuring the journey to school  reduces exposure  protects kids from traffic danger  provides space to exercise socialise play Learn more about the new database launched w http bit ly 2FktKpS  ;['#covid19'];0.3181818181818182;0.4772727272727273;1.0
08/09/2020;23:35:03;Some effects of ravages of Covid 19 will reverberate across the globe for ever ;[];0.0;0.0;0.0
08/09/2020;23:35:03;The fast and the spurious—the dangers of rushing a vaccine http ow ly Tflj30r8ID6 ;['#covid19'];0.2;0.6;1.0
08/09/2020;23:35:03;COVID-19 has increased cases of anxiety depression –Physician  …;[];0.0;0.0;0.0
08/09/2020;23:35:03;La crisis del Covid-19 nos ha obligado a digitalizarnos aún más y apostar por nuevos formatos e-meetings e-detailings eventos virtuales… http ow ly vhva30r8wOW  ;['#crisissanitaria', '#ehealth', '#teletrabajo'];0.11212121212121211;0.38484848484848483;1.0
08/09/2020;23:35:03;  Republica Dominicana  Reporta 233 nuevos casos la cifra supera los 100 MIL Afectados 100 131 Contagiados (233 Hoy)   1 889 Fallecidos (25 Hoy)   73 795 Recuperados  400 138 Test Realizados (3 511 Hoy)  ;['#urgente', '#pandemia', '#covid19', '#quedateencasa'];0.13636363636363635;0.45454545454545453;1.0
08/09/2020;23:35:03;Our School Captains have done a great job of putting together this video highlighting many of the mitigations put in place on the school to combat COVID-19  …;['#teamcults', '#aberdeenlearns'];0.65;0.625;1.0
08/09/2020;23:35:03;BRT member discusses how the company's commitment to stakeholder capitalism led to donate millions of dollars to communities fighting COVID-19   ;[];0.0;0.0;0.0
08/09/2020;23:35:03;Michigan City suspends football activities due to positive COVID-19 test http dlvr it RgCcbY  ;['#nwisports'];0.05113636363636363;0.4602272727272727;1.0
08/09/2020;23:35:03; | Disfruta de tu paseo en el parque con precaución y protección contra el Más info en → http bit ly 33cVLYs  ;['#yomecuido', '#covid19', '#activadosporlasalud'];0.45;0.5;1.0
08/09/2020;23:35:03; A Cabestany s’obre un centre de proves Covid-19  …;['#covid'];-0.1;0.1;-1.0
08/09/2020;23:35:03;"""Die Lehren aus der Krise Organisatorische Belastbarkeit und Reaktionsfähigkeit"" - Veit Siegenheim von schreibt im Blog von über Auswirkungen auf Unternehmen und deren Maßnahmen rund um die Covid-19-Pandemie   ";[];0.0;0.0;0.0
08/09/2020;23:35:03;Menteri Dalam Negeri Tito Karnavian menyatakan negara otokrasi atau oligarki lebih efektif menangani pandemi Covid-19 dibanding negara demokrasi Apakah benar demikian?   ;[];0.4833333333333334;0.65;1.0
08/09/2020;23:35:03;Aprovecha los descuentos y apoyos que el tiene para ti como parte de los destinados a  solventar la crisis económica generada por el Acércate a la para conocer los requisitos ;['#estímulosfiscales', '#covid19', '#saldremosadelante'];0.2;0.2;1.0
08/09/2020;23:35:03;Does your family member qualify for funding and live with you now during COVID-19? How have you been doing? What would help? Have your say and make a difference by taking this survey http ow ly oCEX50Bl10a  ;[];0.13636363636363635;0.5;1.0
08/09/2020;23:35:03;It's officially Back to School season! For some that means in-class instruction We talked to two BSCs about what that looks like amid COVID-19 What are you experiencing in your area? http ow ly NWvP50BkXPV ;['#covid19', '#cleaning'];0.0;0.0;0.0
08/09/2020;23:35:03;Si quieres mantenerte informado sobre todo lo que relacionado con el COVID-19 suscríbete aquí y mantente conectado a nuestro WhatsApp http bit ly 329yx3E  ;[];0.0;0.4;0.0
08/09/2020;23:35:03;La de las ante los daños causados por el http ow ly KXqV30r7gSi  ;['#responsabilidadcivil', '#residenciasdeancianos', '#covid19'];0.0;0.0;0.0
08/09/2020;23:35:03;Mind you I read the bill democrats are trying to pass in the Senate There’s matters there that have nothing to do with COVID-19 Why the Democrats choose to do nothing for the suffering American people and only be concerned with their agenda is besides me ;[];0.0;0.5;0.0
08/09/2020;23:35:03;This is a general overview of what has been this august of covid-19 and (un)healthy distance in my profile Don't hesitate and become a patron you'll get a lot of benefits! Check out here   ;[];0.06250000000000003;0.5;1.0
08/09/2020;23:35:03;Le nouveau gardien espagnol Rico ne remplacera pas Navas testé positif au jeudi face à Lens >  … ;['#covid__19'];0.12121212121212122;0.3333333333333333;1.0
08/09/2020;23:35:03;Por aquí os dejo una vista general de lo que ha sido este agosto de covid-19 e (in)sanas distancias en mi perfil de No te lo pienses más y apóyame te esperan un montón de ventajas Échale un ojo aquí   ;[];0.275;0.5;1.0
08/09/2020;23:35:03;LIVE NOW It's MIDDAY ON HIGHER ED Newly-appointed joins to discuss impacts on the 2020 fall semester and his plans for the university's future Join us! 410 662 8780 midday Listen  http wypr org  ;['#covid19'];0.12878787878787878;0.375;1.0
08/09/2020;23:35:03; is carelessly ignoring the 3 million people left without meaningful support during the Covid-19 crisis Pls help spread and RT the amazing and deeply moving performance of the choir  … ;['#excludeduk'];0.12000000000000002;0.5399999999999999;1.0
08/09/2020;23:35:03;Join us for COVID-19 leadership awards! 25 finalists from over 40 manufacturers that impacted Canada's pandemic response producing PPE sanitizers ventilators and other products services Keynote by NGen CEO Jayson Myers Register at   ;[];-0.125;0.375;-1.0
08/09/2020;23:35:03; is carelessly ignoring the 3 million people left without meaningful support during the Covid-19 crisis Pls help spread and RT the amazing and deeply moving performance of the choir  … ;['#excludeduk'];0.12000000000000002;0.5399999999999999;1.0
08/09/2020;23:35:02; is carelessly ignoring the 3 million people left without meaningful support during the Covid-19 crisis Pls help spread and RT the amazing and deeply moving performance of the choir http ow ly u1rW50Bl1NU  ;['#excludeduk'];0.12000000000000002;0.5399999999999999;1.0
08/09/2020;23:35:02;Prof Doug Colbert speaks out on bail injustice in the time of COVID-19 in an op-ed for the Baltimore Sun http ow ly yt2250BkXXS ;[];0.0;0.0;0.0
08/09/2020;23:35:02;50 years ago few scientists believed a drug could fight viruses with low side effects Then Gertrude Elion showed that it could be done Already useful for many treatments her discovery can now help find drugs for via http ow ly PaIE50Bi0aF ;['#covid19', '#womeninscience'];0.15;0.225;1.0
08/09/2020;23:35:02; Coronavirus 409 Aktuelle Fallzahlen http dlvr it RgCcbd ;[];0.0;0.4;0.0
08/09/2020;23:35:02;Estreno tecnológico en Ahora tienes servicios de intranet en linea estrenando un diseño para hospedaje web y enlaces a los servicios prestados en nuestra Red Educativa así como información sobre la Covid19 en nuestro país http intranet gu rimed cu  ;['#educaciónguantánamo'];0.25;0.25;1.0
08/09/2020;23:35:02;Video job interviews are becoming the norm especially during COVID-19 But there is some question as to how fairly you are evaluated in this medium Enter robots  has more  ;[];0.4125;0.8125;1.0
08/09/2020;23:35:02; Tour-Chef Prudhomme positiv auf Coronavirus getestet http dlvr it RgCcZ9 ;[];0.22727272727272727;0.5454545454545454;1.0
08/09/2020;23:35:02;WWWWWWW  …;[];0.0;0.0;0.0
08/09/2020;23:35:02;Madrid detecta más de 500 incumplimientos de cuarentenas en pacientes con Covid-19 y contactos de de contagiados  …;[];0.5;0.5;1.0
08/09/2020;23:35:01;Watch a new conversation with artist from the MICAS Malta In Conversation series These short talks with art critic Rajesh Punj explore the evolving effect of space on artists' practices against the backdrop of the COVID-19 pandemic  … ;['#idriskhan'];0.06818181818181818;0.37727272727272726;1.0
08/09/2020;23:35:01;DT has founded a football club has entered them into the league He also told Robbie he is not going to be at many games this season until COVID 19 allows everyone back AFTV is done out here ;[];0.25;0.25;1.0
08/09/2020;23:35:01;Вата Повторяю вопрос Что плохого тебе сделали люди из штаба Навального? Не сливайся ватка ;[];-0.5;0.9;-1.0
08/09/2020;23:35:01;Schools have been transformed into detention centre in Oromia by — oromocause   via ;['#covid19', '#oromoprotests', '#stopmassarrest'];0.0;0.0;0.0
08/09/2020;23:35:01; people who are BADLY SUFFERED via POLLUTION level through out the year and now It should be really useful to get CLEAN AIR at home  …;['#delhi', '#covid19'];-0.011111111111111053;0.45555555555555555;-1.0
08/09/2020;23:35:01;Lock your car & take the key - car thefts rise 60% in Westchester DA says has increased crimes of opportunity  …;['#covid19', '#nicbinthenews', '#autotheft'];0.0;1.0;0.0
08/09/2020;23:35:01;& ο εγκεφαλος στη λιστα με τα οργανα που παθαινουν ζημια απο κατα τα αλλα οι ασχετοι ξερουν καλυτερα απ'τους γιατρους   …;['#covid19'];0.0;0.75;0.0
08/09/2020;23:35:01;Was passiert wenn 500‘000 US-Amerikaner in der ein Bier-getränktes Fest feiern? Richtig Tausende neuer die weitere Personen anstecken und daraus resultierende Gesundheitskosten von geschätzt mehreren Milliarden Dollar (46’000 $ Fall)  …;['#corona', '#covid19'];0.05284090909090909;0.25738636363636364;1.0
08/09/2020;23:35:00;Covid-19 patients have prolonged and active gut infections scientists in Hong Kong say  … via ;[];-0.13333333333333333;0.6;-1.0
08/09/2020;23:35:00;Lambayeque murió doctor que luchó varios días contra el COVID-19  …;[];0.0;0.0;0.0
08/09/2020;23:35:00;"307 confirmed cases of COVID-19 in Ireland today 182 in Dublin 44 of those community transmission ""assume that you or those that you meet may be infectious and act accordingly"" Dr Ronan Glynn";[];0.4;1.0;1.0
08/09/2020;23:35:00;As you know longstanding inequalities exist in our public schools Now drastic education cuts are expected in California because of COVID-19 and Great Depression-level unemployment That is unless Congress acts ;['#fundeducation', '#afterschoolworks'];0.23333333333333336;0.4055555555555556;1.0
08/09/2020;23:35:00;Educació crea un repositori amb recursos sobre la COVID-19 per a l’alumnat amb necessitats específiques http ver 20m es kie5u4 ;[];0.0;0.125;0.0
08/09/2020;23:35:00;Attention à vos testicules Messieurs Covid-19 un nouveau symptôme de la maladie découvert chez les hommes ?  ;[];0.13636363636363635;0.45454545454545453;1.0
08/09/2020;23:35:00;  has given the industry a powerful tailwind Since May the number of registrations in Germany has increased by double digits ;['#covid', '#caravan'];0.15;0.5;1.0
08/09/2020;23:35:00;Los USD 300 millones de la se destinaron al fortalecimiento del del Gobierno del presidente Moreno para contener la triple emergencia sanitaria social y económica generada por el ;['#planprosperidad', '#covid19', '#apoyointernacionalec', '#sembramosfuturo'];0.11666666666666667;0.13333333333333333;1.0
08/09/2020;23:35:00;Aunque los síntomas más comunes de la COVID-19 son fiebre dificultad para respirar tos seca y cansancio ten en cuenta estas otras afecciones para detectar el virus a tiempo y avisar a tu EPS o a la línea nacional 192 ;['#sinoscuidamosavanzamos'];0.00208333333333334;0.49375;1.0
08/09/2020;23:35:00;This is Bonifácio  Bonifácio uses a mask 'cause he cares about the team health Bonifácio feels great and protected with his mask Bonifácio thinks using a mask is easy & everyone should use one! Be like Bonifácio! | | | ;['#gamedev', '#indiedev', '#covid19', '#usemask'];0.7385416666666668;0.7916666666666667;1.0
08/09/2020;23:35:00;Las muertes por en el mundo casi llegan a las 900 mil este martes de acuerdo con datos de la OMS  …;['#covid19'];0.0;0.0;0.0
08/09/2020;23:35:00;We need your help to recover from when COVID-19 forced us to close our gates Join our ZOO-A-THON to raise $250 000 How can you support YOUR Zoo?  Donate  Share this post and help spread the word  Own a business? Become a sponsor! Learn more http www jacksonvillezoo org zoo-a-thon  ;[];0.31666666666666665;0.5666666666666667;1.0
08/09/2020;23:35:00;Could a vaccine arrive before the election? Nine vaccine developers are pledging to fully vet their COVID-19 candidate vaccines before asking for FDA approval  …;[];0.0;0.0;0.0
08/09/2020;23:35:00;  | FGR Los equipos del y del han establecido el respeto a todos los protocolos de bioseguridad ante la pandemia por la Covid-19 ;['#envideo', '#solidaridadentrelospueblos'];0.0;0.0;0.0
08/09/2020;23:35:00;Skipping vaccines and checkups can be dangerous We are open and following safety guidelines and protocols to keep you safe 1-877-WELL-ALL ;['#covid19', '#callyourpediatrician', '#vaccineswork', '#ivax2protect', '#valuechcs'];-0.024999999999999994;0.5;-1.0
08/09/2020;23:35:00;Due to Covid-19 the decision has been taken to make our campus smoke free going forward People gathering at a smoking shelter prevents social distancing Keeping everyone safe is our priority at West Lothian College ;[];0.20208333333333334;0.4354166666666667;1.0
08/09/2020;23:35:00; plantea el despido de mil sobrecargos por la crisis de  ;['#covid19', '#oncenoticias'];-0.125;0.375;-1.0
08/09/2020;23:35:00;New Vaccine from Begins Early-Stage Human Trials http en alghadeer tv archives 28417  ;['#covid19', '#oxford', '#oxfordvaccine', '#corona', '#vaccine'];0.06818181818181818;0.2772727272727273;1.0
08/09/2020;23:35:00;  Faut-il repousser sa fête d'anniversaire de famille ou de mariage pour éviter de propager la ?  ;['#covid19', '#jt20h'];0.0;0.0;0.0
08/09/2020;23:35:00;There are so many who have been struggling financially during this period I hope the blog below can help you in some way or the other to feed your family  …;['#covid19', '#sidehustle'];0.125;0.2916666666666667;1.0
08/09/2020;23:35:00;The 1% blunder How a simple but fatal math mistake by US Covid-19 experts caused the world to panic and order lockdowns — RT Op-ed  …;[];0.0;0.35714285714285715;0.0
08/09/2020;23:35:00;“i feel like everyone forgot theres this thing called covid 19 and i dont know why we arent acting in accordance” - lisa;[];0.0;0.0;0.0
08/09/2020;23:34:59;Point de situation épidémiologique quotidien de la Covid-19 au 7 septembre 2020 présenté à partir des 4 indicateurs définis par le Ministère des Solidarités et de la Santé  … ;[];0.0;0.0;0.0
08/09/2020;23:34:59;As you know longstanding inequalities exist in our public schools Now drastic education cuts are expected in California because of COVID-19 and Great Depression-level unemployment That is unless Congress acts ;['#fundeducation', '#afterschoolworks'];0.23333333333333336;0.4055555555555556;1.0
08/09/2020;23:34:59;covid-19 has us all noided;[];0.0;0.0;0.0
08/09/2020;23:34:58;El COVID-19 es 5% Miedo a enfermarte 95% Miedo contagiar a tu familia;[];-0.7142857142857143;0.8571428571428571;-1.0
08/09/2020;23:34:58;Drug Company CEOs Sign Pledge on Covid-19 Vaccine http a msn com 05 en-us BB18OSnC?ocid st … Science and patient safety first and foremost This should cause a major blowup at the W H you think? I love a guarantee We the people do enough with all the false promises we normally hear Vote ;[];0.09374999999999999;0.5305555555555556;1.0
08/09/2020;23:34:58;As you know longstanding inequalities exist in our public schools Now drastic education cuts are expected in California because of COVID-19 and Great Depression-level unemployment That is unless Congress acts ;['#fundeducation', '#afterschoolworks'];0.23333333333333336;0.4055555555555556;1.0
08/09/2020;23:34:57;Did you know that immigrants make up 17% of the U S workforce? Or that they make up 73% of the agricultural workforce? Thousands of immigrants are working on the front lines during the pandemic to keep the country moving ;['#covid19', '#iwasastrangerchallenge'];0.0;0.0;0.0
08/09/2020;23:34:57;"08-09-20 18 34 55 0360007 P080 - N05 COVID-19 essen sint-antoniusplein 19 """;[];0.0;0.0;0.0
08/09/2020;23:34:57;Q&A How parents can identify anxiety warning signs as students return to school  … ;['#covid19', '#schoolsreopening'];0.0;0.0;0.0
08/09/2020;23:34:57;GENOSIDA GAYA BARU PILKADA SERENTAK!¹⁵² Pilkada berpotensi jadi klaster baru Covid-19 dengan jutaan pasien korban baru ;['#jokowidalangkehancuran', '#jokowidalangkehancuran'];0.1077651515151515;0.4439393939393939;1.0
08/09/2020;23:34:57;As you know longstanding inequalities exist in our public schools Now drastic education cuts are expected in California because of COVID-19 and Great Depression-level unemployment That is unless Congress acts ;['#fundeducation', '#afterschoolworks'];0.23333333333333336;0.4055555555555556;1.0
08/09/2020;23:34:57;"08-09-20 18 34 55 0360015 P080 - N05 COVID-19 essen sint-antoniusplein 19 """;[];0.0;0.0;0.0
08/09/2020;23:34:57; tests in India crossed 5 crore mark on 7th September 2020 With average testing of more than 10 lakhs per day in the last 10 days India has tested 5 06 50 128 samples across the country till 7th September 2020 Indian Council of Medical Research (ICMR) ;['#covid19'];0.0875;0.24166666666666664;1.0
08/09/2020;23:34:57;COVID 19 wasn’t here yet but they did put together a pandemic response plan that someone ( did away with so WTF is talking about?;[];-0.5;1.0;-1.0
08/09/2020;23:34:57;Más engaños del  …;['#covid19'];0.5;0.5;1.0
08/09/2020;23:34:57;Ministro interviene vía telemática en la Reunión de Ministras y Ministros de Finanzas de sobre Financiamiento de la Agenda 2030 para el Desarrollo Sostenible en la era del COVID-19 y más allá ;['#onu', '#solidaridadentrelospueblos'];0.0;0.0;0.0
08/09/2020;23:34:56;As you know longstanding inequalities exist in our public schools Now drastic education cuts are expected in California because of COVID-19 and Great Depression-level unemployment That is unless Congress acts ;['#fundeducation', '#afterschoolworks'];0.23333333333333336;0.4055555555555556;1.0
08/09/2020;23:34:56;King david in the bible is the greatest artist ever every psalm was back to back hitz Dude should be added to the forever hall of fame ;['#tuesdaymotivation', '#schoolsreopening', '#cuppymufc', '#covid19', '#tuesdaymotivation', '#layconthedepo', '#tuesdaymorning', '#lazada99countdown'];0.3333333333333333;0.3333333333333333;1.0
08/09/2020;23:34:56;"08-09-20 18 34 53 0360001 P080 - N05 COVID-19 essen sint-antoniusplein """;[];0.0;0.0;0.0
08/09/2020;23:34:55;Tuscaloosa Mayor Reopens College Bars as COVID-19 Skyrockets at University of Alabama  …;[];0.0;0.0;0.0
08/09/2020;23:34:55;"08-09-20 18 34 53 1600151 P080 - N05 COVID-19 essen sint-antoniusplein """;[];0.0;0.0;0.0
08/09/2020;23:34:55;Oferta de Trabajo Para Coordinador De Inventario | Santo Domingo Rep D   ;['#vet', '#vacante', '#empleo', '#trabajo', '#ofertadetrabajo', '#coordinador', '#inventario', '#santodomingo', '#coordinadordeinventario', '#republicadominicana', '#rd', '#job', '#jobs', '#jobsearch', '#jobseekers', '#covid19'];0.0;0.0;0.0
08/09/2020;23:34:55;Undoubtedly Covid 19 has taught and re-written many lessons It is for us to comprehend and put to practical use Hope Bihar will get proper guidance from your knowledge and rise to its place where it should be ;[];0.25;0.3;1.0
08/09/2020;23:34:55;So telling that you need to keep reminding everyone how you are every day as if anyone needs reminding by not calling it COVID-19 You’re just pathetic Sad ;['#racist', '#trumpracist'];-0.75;1.0;-1.0
08/09/2020;23:34:55;" Walter Martos""Confío en que la mayoría no votará por la censura ""  Ayacucho 600 niños dan positivo a la Covid-19  Continúan trabajos de rescate de obrero José Martín Huerto TODO ESTO Y MÁS EN SEGUNDA EDICIÓN CON Y via  ";[];0.24242424242424243;0.34848484848484845;1.0
08/09/2020;23:34:55; opens new site for manufacturing COVID-19 sample collection products  … ;['#manufacturing', '#plastics'];0.13636363636363635;0.45454545454545453;1.0
08/09/2020;23:34:54;Despite COVID-19 my highschool juniors are happy and excited to start the new school year! They're gonna crush it! Auntie and godmommy is gonna claim that for them  ;[];0.38701704545454546;0.6861363636363637;1.0
08/09/2020;23:34:54;COVID-19 Pandemic | India 2nd worst-hit country after the USA   via ;[];0.0;0.0;0.0
08/09/2020;23:34:54;Es wird immer schwieriger sich mit Leuten zu unterhalten die man sonst ernst genommen hat u eigentlich mochte die einem aber jetzt mit selbstgenähter geblümter aus Oma's alter dünner Bluse auf der Nase erzählen dass sie sich u andere vor Viren schützen  ;['#maske', '#covid19'];0.03958333333333333;0.5833333333333334;1.0
08/09/2020;23:34:54;Semoga pemerintahan segera sadar dan tdk memganggap remeh Covid-19 jika tidak maka dapat dipastikan angka positif akan semakin meningkat dan semuah negara dapat menutupi alses dari indonesia  …;[];0.36363636363636365;0.7171717171717171;1.0
08/09/2020;23:34:53;Geçtiğimiz Günlerde Covid-19 Testi Pozitif Çıkan ANTALYA Büyükşehir Belediye Başkanımız Sayın ‘in Bugun Yoğun Bakım’a Alındığını Öğrendik Kendisine Geçmiş Olsun Dileklerimizi İletiyoruz Birlikte Başaracağız Başkanım!  ;[];0.11363636363636363;0.3977272727272727;1.0
08/09/2020;23:34:53; crisis has been a stark reminder of the existing gap in access to David served with promoting across the region He is currently a Senior Programme Assistant for and believes that literacy forms the foundation of progress ;['#covid19', '#education', '#literacy'];-0.1;0.5;-1.0
08/09/2020;23:34:53;Ministro interviene vía telemática en la Reunión de Ministras y Ministros de Finanzas de sobre Financiamiento de la Agenda 2030 para el Desarrollo Sostenible en la era del COVID-19 y más allá ;['#onu', '#solidaridadentrelospueblos'];0.0;0.0;0.0
08/09/2020;23:34:52;Dr Tom Cowan explains the uselessness of PCR tests  ;['#covid19'];0.0;0.0;0.0
08/09/2020;23:34:52;Nice piece from Air Transport Economics Chris Lyle on how to make the airlines COVID-19 recovery a sustainable one  … ;[];0.6;1.0;1.0
08/09/2020;23:34:52;roughly 30 000 Americans  died of Covid-19 in August — for comparison only 4 000 people died in the European Union which has a larger population — plus the unknown but large number of our citizens who suffered long-term health damage Teddy don’t care how many Americans die!;[];0.0913265306122449;0.4897959183673469;1.0
08/09/2020;23:34:51;Who is paying for this? It is voluntary but how is privacy ensured?  …;['#houston', '#covid19', '#texas'];0.0;0.0;0.0
08/09/2020;23:34:51;Well I'll use the whole covid-19 issue to help drive my point home Early in the pandemic there were numerous stories how practically all masks and other PPE equipment (plus drugs as well) were nearly all made in china That's not good We can (and should) do better here ;[];0.06071428571428572;0.43928571428571433;1.0
08/09/2020;23:34:51;Covid-19 or police brutality?  …;[];0.0;0.0;0.0
08/09/2020;23:34:50;UPDATE Ottawa Public Health reports 36 new cases of COVID-19 in Ottawa today The number of active cases is the highest it's been since the beginning of August For in-depth figures  …;['#ottnews'];0.0010101010101010073;0.3737373737373737;1.0
08/09/2020;23:34:50;Tak henti hentinya upaya polri dalam mencegah penyebaran virus Corona Personil sek mandau hari Selasa tgl 8 September 2020 telah dilaksanakan kegiatan memberikan himbauan publik addres Penerapan Adaptasi Kebiasaan Baru guna mencegah penyebaran virus (Covid -19) ;[];0.06818181818181818;0.2606060606060606;1.0
08/09/2020;23:34:49;Workers at Marsa Junction project test positive for COVID-19  …;[];0.22727272727272727;0.5454545454545454;1.0
08/09/2020;23:34:49;This table ehn!;[];0.0;0.0;0.0
08/09/2020;23:34:49;Only five new COVID-19 cases in six-county region - Sep 8 @ 12 33 PM ET  …;[];0.06818181818181818;0.7272727272727273;1.0
08/09/2020;23:34:49;Normal?? E os casos do covid-19???;[];0.15;0.6499999999999999;1.0
08/09/2020;23:34:48; Coronavirus Merkel praises 'key role' of health workers   ;['#covid19', '#germany', '#healthcareheroes'];0.0;1.0;0.0
08/09/2020;23:34:48;Hello everyone out there Anyone interested to join me for a podcast interview topic can be political economic situation in your region due to Try for me ;['#covid19', '#startup', '#economy', '#discussion'];0.08125;0.29375;1.0
08/09/2020;23:34:48;Because of covid19 they will Say that the temperature has risen 3°C and sealevel has risen 1 meter  …;[];0.0;0.0;0.0
08/09/2020;23:34:48;The British government today faced pressure to act fast to keep a lid on daily new infections after a sharp spike across the UK that has been largely blamed on party-going young adults disregarding social distancing http www jamaicaobserver com latestnews Young_adults_blamed_for_sharp_spike_in_UK_virus_cases …;['#covid19'];0.06987283549783549;0.33747294372294373;1.0
08/09/2020;23:34:48;Ve y denuncia al covid-19 en cualquier MP Ve de preferencia sobrio para que te crean un poco ;[];-0.04375;0.35;-1.0
08/09/2020;23:34:48; | Según informa la el siguiente gráfico muestra el riesgo de contagio de la según la actividad que hagas          …;['#importante', '#covid__19'];0.0;0.1;0.0
08/09/2020;23:34:47;El Día Internacional de la Alfabetización 2020 hará hincapié en la enseñanza de la alfabetización y el aprendizaje durante la crisis de la COVID-19 y más allá subrayando el papel desempeñado por los docentes y la evolución de las pedagogías ;[];0.0;0.0;0.0
08/09/2020;23:34:47; Junto a destinamos USD 25 2 millones para enfrentar la triple emergencia sanitaria humanitaria y económica generada por el El llegó gracias a que  mantuvo abiertas las puertas al mundo para cu… ;['#rt', '#covid19', '#apoyointernacionalec'];0.13333333333333333;0.3;1.0
08/09/2020;23:34:47;FERIADO DE OUTUBRO - Criança Grátis - 5 noites 6 dias - Hotel 4* em Regime de tudo incluido(pequeno almoço almoço jantar e bebidas) - Viagem em autocarro com as devidas regras COVID19 - Seguro de viagem - Hotel…  …;[];0.45;0.65;1.0
08/09/2020;23:34:47;COVID-19 was found first in Spain 2019 but China got blamed for discovering it first The fact that China saved millions of lives but got so much hate from all over the world for being the origin is just ironic! ;[];-0.012500000000000011;0.6166666666666667;-1.0
08/09/2020;23:34:46;David&amp Victoria Beckham malati di Covid-19 il contagio a una festa Ora sono guariti http csera it b7ccf166Jz  ;[];0.0;0.0;0.0
08/09/2020;23:34:46;All passengers have covid 19 printed report which is done two days before their flight and the airport is likely to do another free test for them to show they are negative before they are allowed in the plane ;[];0.03333333333333335;0.7333333333333334;1.0
08/09/2020;23:34:46;USC engineer Andrea Armani talks about the effectiveness of UVC light with Another great example of how our robots are helping during COVID-19!  … ;['#covid19', '#coronavirus', '#uvdrobots', '#safety', '#health', '#covidー19', '#technology', '#uvlight'];0.7;0.725;1.0
08/09/2020;23:34:46;També tal com marca la tradició s'ha celebrat la Missa solemne de Meritxell oficiada pel Copríncep Joan Enric Vives i el nunci apostòlic Bernardito Cleopas Auza Aquest any amb aforament reduït i amb un record per les persones que s'ha endut la SFGA ;['#covid19'];0.35;0.75;1.0
08/09/2020;23:34:46;Biopharmaceutical companies sign safety pledge in race for Covid-19 vaccine  ;[];0.0;0.0;0.0
08/09/2020;23:34:46;The 9 8 state report confirms 15 new cases of in since 9 7 All are county residents ages 14-78 7 males 8 females with 1 unknown identified Total cases 1 935* 895 males 1 039 females 1 unknown *includes 9 non-residents;['#covid19', '#highlandscounty'];-0.015909090909090914;0.6011363636363636;-1.0
08/09/2020;23:34:46;You forgot sir congress ruled state or congress alliance state contributes maximum to country’s covid-19 counting;[];0.0;0.0;0.0
08/09/2020;23:34:45; exijo que se presenten todos mis chongos de la cuarentena ;['#escucharestodo', '#covid19'];0.0;0.0;0.0
08/09/2020;23:34:45;Ha ha ha kyan bolain ;['#rheachakraborty', '#maheshbhatt', '#ssrtruestory', '#covid19', '#drugeerhea'];0.0;0.0;0.0
